id,created_at,text
799404217895153666,2016-11-18 00:09:52,b'RT @pgldigital: So excited to partner with @tongal to find THE NEXT GREAT ANIMATED SERIES \xf0\x9f\x93\xba We look forward to receiving your ideas! https:\xe2\x80\xa6'
794688451597729792,2016-11-04 23:51:06,"b'RT @TheGNShow: On the sofa tonight! @BenAffleck, Sir David Attenborough, #MattSmith, #ClaireFoy and music from @OfficialSting 10.35pm on @B\xe2\x80\xa6'"
794687684006608898,2016-11-04 23:48:03,b'In theaters today https://t.co/1oQA08kwPW'
791704638907113472,2016-10-27 18:14:29,"b'RT @funnyordie: .@BenAffleck, a proud Bostonian, has a message for his fellow New Englanders in New Hampshire. Go vote November 8! https://\xe2\x80\xa6'"
791351527575355392,2016-10-26 18:51:21,"b'Your last chance to enter! Don\xe2\x80\x99t miss out on pizza, drinks &amp; football with me and Tom Brady. We\xe2\x80\x99ll bring Matt, too.\xe2\x80\xa6 https://t.co/CegjjnERIK'"
788456855475515395,2016-10-18 19:08:57,"b'Rain or shine, you guys are the best fans! #TheAccountant https://t.co/YtQWhGr7Wq'"
786712289802129409,2016-10-13 23:36:40,b'Hanging with @joshuahorowitz after hours #TheAccountant \n\nhttps://t.co/z1YGO6z6db https://t.co/lJhncp4ZqK'
785951020832559104,2016-10-11 21:11:40,b'Reunited with this good lookin\xe2\x80\x99 group! #TheAccountant https://t.co/OucTQ6xofE'
785948181456576512,2016-10-11 21:00:23,"b'Congrats on an incredible career, @davidortiz. #RedSoxNation https://t.co/P6XC4JOptz'"
784517838031691784,2016-10-07 22:16:42,b'Spoilers\xe2\x80\xa6#TheAccountant https://t.co/eU5qHI8tbK'
784470989786734593,2016-10-07 19:10:33,b'Come hang with me and Tom in Boston! I\xe2\x80\x99m also legally required to tell you that Matt Damon will be there too.\xe2\x80\xa6 https://t.co/fWeHIj3UCJ'
784061523274637312,2016-10-06 16:03:28,b'Thanks for all your questions! @accountantmovie is out in theaters October 14! #AskBenandAnna @itunestrailers https://t.co/uCqfishOnm'
784060864429187072,2016-10-06 16:00:51,b'.@cawebb4000 #AskBenandAnna https://t.co/sOJI2R1M9R'
784060743155146752,2016-10-06 16:00:22,b'.@thatsmydrick #AskBenandAnna https://t.co/yPpYdvV6SC'
784060370075918336,2016-10-06 15:58:54,b'.@FangirlingGizzy #AskBenandAnna https://t.co/Af6lGtBQYV'
784060186352836610,2016-10-06 15:58:10,b'.@blazinnjh #AskBenandAnna https://t.co/Ym0lyLcQmP'
784059885973606400,2016-10-06 15:56:58,b'.@cavillskent #AskBenandAnna https://t.co/vw8X52B119'
784059668792500224,2016-10-06 15:56:06,b'.@blazinnjh #AskBenandAnna https://t.co/fporm9Lnpp'
784059412373790724,2016-10-06 15:55:05,b'.@caseyaffleck #AskBenandAnna https://t.co/7VuKlkUqAf'
784059241850085377,2016-10-06 15:54:25,b'.@amxndasantino #AskBenandAnna https://t.co/6gVx6Fmcqh'
784058989076221954,2016-10-06 15:53:24,b'.@raerst #AskBenandAnna https://t.co/LTwX47QIyt'
784058799502004224,2016-10-06 15:52:39,b'.@pitchpxrfxct #AskBenandAnna https://t.co/6YqQWFkAIG'
784058283095195649,2016-10-06 15:50:36,"b""I'm here with @annakendrick47! #AskBenandAnna @itunestrailers @accountantmovie https://t.co/Q3MZhPHKKM"""
783752313198505984,2016-10-05 19:34:47,b'RT @accountantmovie: Join @iTunesTrailers and #TheAccountant\xe2\x80\x99s @BenAffleck &amp; @AnnaKendrick47 for a LIVE Twitter Q&amp;A tomorrow 10/6! Submit q\xe2\x80\xa6'
782372779433885700,2016-10-02 00:13:01,"b'See you in Boston, Chris? We\xe2\x80\x99ll send Matt to pick you up. https://t.co/84fhNfan20'"
