id,created_at,text
928255731375095809,2017-11-08 13:39:47,@SerMelaryon @xiaomi @XiaomiIndia Probably in a month or so all Redmi phones would have them
928251924670963714,2017-11-08 13:24:39,#MIUI9 Smooth @xiaomi @XiaomiIndia  split screen and camera 👌👌👌 https://t.co/AXcSiwto1V
927915679654690817,2017-11-07 15:08:32,"🙊. Rain rain go away, India wants another game. https://t.co/5dDwZxsXQD"
927877446849871872,2017-11-07 12:36:37,Damn these internals! Can't catch the decider #INDvNZ
926803941802762243,2017-11-04 13:30:53,@abhi_tg Get an audience
926768546264227841,2017-11-04 11:10:14,@rramesss I was dying to use this pun!
926768178989998080,2017-11-04 11:08:47,@rramesss Ugam-e for a game of football always m8
926767671634411521,2017-11-04 11:06:46,Intense acting. Kudos @RanveerOfficial https://t.co/fRkzc0kDDo
926766945516449794,2017-11-04 11:03:52,Sajid khan it is! @SimplySajidK https://t.co/jasywcIWN1
925769212890513413,2017-11-01 16:59:14,#Nehraji farewell to a long carrier.
925740589752098818,2017-11-01 15:05:30,"Dhawan 80
Rohit Sharma 80
Bromance in sync"
924673756122906624,2017-10-29 16:26:17,"People who dub these ads on TV, they don't make it sound regional, they make it sound colloquially alien."
924668564828594181,2017-10-29 16:05:40,What a decider! 668 runs and 13 wickets and a good day of Cricket. Brilliant game. #INDvNZ
924668043795488768,2017-10-29 16:03:35,@Jaspritbumrah93  what a spell! Keep firing in those yorkers. #INDvNZ
924666854718582784,2017-10-29 15:58:52,"In the death overs, @msdhoni is the captain of India again. Great leadership Mahi. #CaptainCool #INDvNZ"
924589695006253059,2017-10-29 10:52:15,"Just when I thought it's gonna be yet another 200, damn! Amazing innings @ImRo45 #INDvsNZ"
923172012918312961,2017-10-25 12:58:54,@TigerZindaHai set for a Christmas release. @BeingSalmanKhan EID misses you. #TigerZindaHai
921771840187404288,2017-10-21 16:15:07,GG @htafcdotcom. Scared the red devils away a week before Halloween 😬 #EPL
921389153702567936,2017-10-20 14:54:27,"Witnessing one such firecracker burst, reminded me of 10th std physics - Light travels faster than sound. https://t.co/c8jrmNtGOh"
920646095679627264,2017-10-18 13:41:48,Deepavali is the best time to judge noise cancelling headsets. #HappyDeepavali
919231088530046976,2017-10-14 15:59:04,"After reading a few murder mysteries. To guess the guilty, rule 1: form all possible anagrams of the characters names."
918862735189852160,2017-10-13 15:35:22,"It's just sad when a match is cancelled, not of rain, but of a wet outfield :/ @BCCI  #AUSvIND #TiedSeries"
918095562884333568,2017-10-11 12:46:54,"IT being in red, makes it look like IT-te-faq? @sonakshisinha @S1dharthM https://t.co/0iodSjKBdD"
917423117206642688,2017-10-09 16:14:50,"People are scared of ghosts and the Future and everything else they can't see, and not of the person who is probably watching you read this."
916875899198332928,2017-10-08 04:00:23,It's official @Gmaxi_32 is @yuzi_chahal 's bunny
916875513540440064,2017-10-08 03:58:51,"RT @tim_cook: Remembering Steve today. Still with us, still inspiring us. “Make something wonderful, and put it out there.” https://t.co/7a…"
913415178389135360,2017-09-28 14:48:43,"Wicket 2 Wicket.Brilliant spell Travis Head. @CricketAus"
913414832677728257,2017-09-28 14:47:21,"@imVkohli : Run, @ImRo45 ,Run!..Kohli: K don't. #INDvsAUS @BCCI"
879022119669047296,2017-06-25 17:02:59,"Passwords to Dumbledore's office90s: Acid Pops, toffee eclairs ...2000s: Éclair, Froyo, KitKat, Lollipop, Nougat... @jk_rowling @Google"
876436864076468225,2017-06-18 13:50:06,Its k. Sometimes Sharmaji ka beta fails too. @ICC @BCCI . #IndVsPakfinal #MaukaMauka #CT2017Final
869254440649228288,2017-05-29 18:09:43,"Q. What is the answer to life, universe and everything?@ECB_cricket , @Google  Ans : 42#ChampionsKaWorldCup @WarwickshireCCC"
868833446331727873,2017-05-28 14:16:50,When did Imran Tahir start umpiring? 🤔. Nice beard Aleem Dar. @ICC  #ChampionsKaWorldCup #CT17 #indvsnz
861766259821510656,2017-05-09 02:14:21,"Studying for EVS, is like reading the mandate of a political party which promises a greener tomorrow. False hopes."
858334881465511936,2017-04-29 14:59:17,"Teams have seasons, good and bad. We still believe in you @imVkohli ."
857282870229979136,2017-04-26 17:18:58,"Who in the cast of F.R.I.E.N.D.S, has weight issues? Ans. Rachel, Jennifer An-is-ton. #JenniferAniston"
856757464582295552,2017-04-25 06:31:11,"Snapdeal and Snapchat, Sonu Sood and Sonu Nigam, and now Sagarika Ghatge and Sagarika Ghose. What's next?😂"
849635615893209088,2017-04-05 14:51:30,@BCCI @IPL Where is the Wall? :/
843903103803904000,2017-03-20 19:12:33,"My wand, Vine, Phoenix feather, 10"", Slightly Yielding, chose me on #pottermore. Phoenix feather! Yaaay!!!"
843902668653260800,2017-03-20 19:10:49,I discovered my Patronus is a White Mare on J.K. Rowling’s @pottermore. #ExpectoPatronum.
837014855638900736,2017-03-01 19:01:07,RT @StationCDRKelly: #Endurance is to reach the end of a long and challenging mission with the same energy &amp; focus at the start. My last #Y…
837014546363506688,2017-03-01 18:59:53,"RT @camphalfblood: When I say I write books, ppl often ask, ""Anything I'd know?""
Before I got successful, I'd say, ""Probably not.""
Now I st…"
836946403209334784,2017-03-01 14:29:06,"@sabtv Thank you Taarak Meta ji, for giving a beautiful view on Life. RIP. You shall be missed. @TaarakMehta1"
835020524539408385,2017-02-24 06:56:21,"To leave, is such an important thing in Test Cricket. 2nd ball you face, you wouldn't want to drive.@mstarc56 brilliant over. #INDvsAUS"
834835669709053952,2017-02-23 18:41:48,Silence is a patient listener.
834788532430385152,2017-02-23 15:34:30,@SerMelaryon It's atleast my name.
